商科	12.260000	11.450000	1	n
費城	12.430000	11.080000	3	ns
多麼	13.480000	8.450000	1	d
涼水	12.470000	10.990000	1	n
不休	13.000000	9.720000	1	a
貴人	12.600000	10.700000	1	n
嬌媚	12.370000	11.220000	1	a
元元	11.560000	12.880000	1	mq
偏	1.200000	0.000000	1	a
配對	12.770000	10.280000	3	vn
計畫室	11.310000	13.790000	1	ns
迪士	0.000000	0.000000	2	
販	1.070000	0.000000	1	un
鑪	1.200000	0.000000	1	@
三區	13.290000	14.370000	1	ns
頎	0.920000	0.000000	1	@
經理人	13.210000	9.850000	1	n
敘	1.100000	0.000000	1	un
鋼構	12.270000	11.430000	1	n
立筠	11.440000	13.090000	1	nz
紙	1.220000	0.000000	1	n
年成	11.410000	13.150000	1	n
大盤商	12.900000	10.600000	1	n
崙	1.090000	0.000000	1	un
風韻	12.650000	10.570000	1	n
零五	11.700000	12.610000	3	n
淡薄	12.550000	10.800000	1	a
京滬	12.960000	9.820000	1	ns
絹	1.040000	0.000000	1	n
為公	13.230000	9.120000	1	a
月相	13.270000	9.030000	3	n
真情	13.490000	8.430000	1	n
聖克里斯	0.000000	0.000000	2	
狂野	12.750000	10.330000	1	a
涵涵	12.870000	10.050000	1	nz
汽門	12.560000	10.790000	1	n
國中	12.740000	10.350000	3	ns
小小	13.660000	7.930000	3	a
學程	13.050000	9.590000	1	n
薺	0.910000	0.000000	1	@
效	1.200000	0.000000	1	ng
黃永	0.000000	0.000000	2	
紉	0.890000	0.000000	1	@
詩人	13.200000	9.220000	1	n
光線	13.140000	9.360000	1	n
紙門	12.920000	9.920000	1	n
桃園市	12.930000	110.519997	1	ns
館前	1.000000	1.000000	1	@
望海巷	10.870000	14.510000	1	ns
蕈	0.890000	0.000000	1	n
嘉義站	12.530000	11.430000	1	ns
鴉	1.040000	0.000000	1	n
浩	1.190000	0.000000	1	nr
喪	1.100000	0.000000	1	v
愛爾	0.000000	0.000000	2	
嵩	1.040000	0.000000	1	@
真真	13.390000	8.710000	3	a
八卦山	12.670000	11.110000	1	ns
鳴人	12.970000	9.790000	1	n
交通安	0.000000	0.000000	2	
私家	13.010000	9.690000	3	Ag
公車站	11.740000	13.020000	1	ns
講義	13.010000	9.700000	1	n
薪	1.100000	0.000000	1	n
王義	11.190000	13.550000	1	nz
長谷	0.000000	0.000000	2	
財務	13.800000	7.520000	3	n
蛋捲	12.410000	11.130000	1	n
鞋店	12.990000	9.750000	1	ns
重整	13.030000	9.630000	3	un
湖心	12.120000	11.760000	1	ns
大街	13.650000	7.970000	3	n
顎	0.960000	0.000000	1	@
透	1.200000	0.000000	1	v
解放	13.580000	8.170000	3	un
喘	1.170000	0.000000	1	v
站區	13.280000	14.390000	1	ns
東電	11.130000	13.650000	1	ns
公頃	12.510000	10.910000	1	q
貝斯	11.620000	12.770000	3	nz
藍依	10.300000	14.980000	1	nz
心理治	0.000000	0.000000	2	
淙	0.900000	0.000000	1	@
閘	1.110000	0.000000	1	n
蔗糖	12.240000	11.500000	1	n
舞衣	12.850000	10.100000	1	n
妮可	12.800000	10.220000	3	nz
洹	0.920000	0.000000	1	@
旺	1.200000	0.000000	1	a
本家	12.540000	10.820000	1	n
紹	1.110000	0.000000	1	un
痺	0.980000	0.000000	1	@
巧虎	11.910000	12.190000	1	nz
文獻館	11.250000	13.880000	1	ns
市地	13.250000	9.060000	1	n
莎麗	12.770000	10.280000	1	n
郵局	13.570000	13.130000	1	ns
獅子山	12.640000	11.180000	3	ns
法拉利	12.630000	11.210000	1	n
莫菲	10.990000	13.900000	1	nz
養豬協會	12.130000	12.570000	1	n
藺	0.980000	0.000000	1	@
納利	13.060000	15.320000	1	nz
南灣	12.900000	9.960000	1	ns
點子	13.040000	9.620000	1	n
蜂蜜	13.060000	9.570000	3	n
薈	1.010000	0.000000	1	@
米納	10.300000	14.980000	3	nz
漢江	12.390000	11.180000	1	ns
古靈	11.520000	12.960000	1	nz
草山	11.730000	12.540000	1	ns
圓圓	13.210000	9.180000	1	a
軍工	12.730000	10.390000	1	n
崩	1.090000	0.000000	1	v
相通	12.810000	10.190000	1	vn
桃園	13.200000	14.740000	3	ns
晶石	12.730000	10.380000	1	n
無底	0.000000	0.000000	2	
沙皇	12.200000	11.580000	1	n
仙境	13.100000	15.130000	1	ns
慶典	13.320000	8.880000	1	n
糖粉	12.700000	10.460000	1	n
柳橙	11.350000	13.260000	3	n
黑龍江	14.070000	11.990000	3	ns
麝香	0.000000	0.000000	2	
美珍	12.800000	10.220000	1	nz
地久天	0.000000	0.000000	2	
流體	12.830000	10.150000	1	n
描	1.070000	0.000000	1	v
靈堂	11.940000	12.140000	1	ns
代行	12.750000	10.340000	1	un
